symbol,entry_date,engine,side,regime,hold_days,ml_rank,opt_type,strike,sigma,entry_price,exit_price,equity_return,options_return,leverage,eq_pnl_1k,opt_pnl_1k,options_better
VST,2023-11-21,momentum,long,TRENDING_BULL,42,0.875,30d_call_30DTE,33.92,0.17355000495910647,34.76940076446533,37.99385969543457,0.09273840963818594,2.217787536101192,27.46303328585035,92.73840963818594,2217.787536101192,True
NVDA,2023-12-04,momentum,long,TRENDING_BULL,29,0.9636363636363636,30d_call_30DTE,45.06,0.17003999900817873,46.16915366363526,48.07166326904297,0.04120737450091512,0.8256061270598289,27.94094663352854,41.20737450091512,825.606127059829,True
FTNT,2023-12-14,momentum,long,TRENDING_BULL,26,0.865909090909091,30d_call_30DTE,54.62,0.16223999404907227,55.911599235534666,59.281201522827146,0.06026660537999647,1.436557043878277,29.077427952657786,60.26660537999647,1436.557043878277,True
ULTA,2023-12-15,momentum,long,TRENDING_BULL,26,0.8636363636363636,30d_call_30DTE,482.47,0.1596399965286255,493.67538244628906,479.9481836547852,-0.027806123780128596,-0.8785310549197011,29.535681572996886,-27.806123780128598,-878.5310549197012,False
GE,2023-12-15,momentum,long,TRENDING_BULL,26,0.9454545454545454,30d_call_30DTE,95.67,0.1596399965286255,97.88892192077635,103.3045506439209,0.05532422481399414,1.3176541807309208,29.55426106082188,55.32422481399414,1317.6541807309209,True
ROST,2023-12-19,momentum,long,TRENDING_BULL,28,0.9204545454545454,30d_call_30DTE,132.76,0.1628899965286255,135.90126489257813,136.80584182739258,0.006656133300374148,-0.12951996895785536,29.01680316804453,6.656133300374149,-129.51996895785535,False
ETN,2023-12-20,momentum,long,TRENDING_BULL,27,0.9022727272727272,30d_call_30DTE,232.47,0.17771000099182124,238.45595571899412,241.25652548217775,0.011744599772059931,-0.002191479677073312,26.819877769195415,11.74459977205993,-2.1914796770733123,False
MSFT,2023-12-21,momentum,long,TRENDING_BULL,26,0.8909090909090909,30d_call_30DTE,363.95,0.17744999504089357,373.30511755371094,389.48944903564455,0.04335416451826439,0.8490603248948232,26.859514252151126,43.35416451826439,849.0603248948232,True
SCHW,2024-01-11,momentum,long,TRENDING_BULL,6,0.9181818181818182,30d_call_30DTE,64.11,0.16171999454498293,65.62097785949707,60.76655466418219,-0.07397669699023426,-0.9495526853732653,29.164522753523425,-73.97669699023427,-949.5526853732654,False
CRM,2024-01-03,momentum,long,TRENDING_BULL,26,0.8590909090909091,30d_call_30DTE,247.47,0.18251999950408937,254.007,287.2842653808594,0.13100924533914174,3.115251280807597,26.183150596561145,131.00924533914173,3115.2512808075967,True
NVDA,2024-01-03,momentum,long,TRENDING_BULL,33,0.9931818181818182,30d_call_30DTE,46.36,0.18251999950408937,47.579970611572264,69.19333673095703,0.4542534566872562,11.587102190156685,26.22892831429855,454.2534566872562,11587.102190156684,True
VST,2024-01-10,momentum,long,TRENDING_BULL,26,0.9545454545454546,30d_call_30DTE,38.83,0.16496999454498293,39.75936030578613,43.26329847717285,0.08812863548201498,2.212182875571006,28.697812237141697,88.12863548201497,2212.1828755710058,True
NOW,2024-01-11,momentum,long,TRENDING_BULL,26,0.8636363636363636,30d_call_30DTE,141.47,0.16171999454498293,144.80101739501953,155.17902548217774,0.07167082299461221,1.774879238404937,29.177588712958894,71.67082299461221,1774.879238404937,True
PLTR,2024-01-17,momentum,long,TRENDING_BULL,21,0.9954545454545456,30d_call_30DTE,15.85,0.19226999950408938,16.2925202293396,23.55280038070679,0.4456204472462683,10.80512609723789,24.918975312843493,445.62044724626827,10805.126097237891,True
NET,2024-01-18,momentum,long,TRENDING_BULL,27,0.8590909090909091,30d_call_30DTE,76.87,0.18369000148773196,78.91752214050292,104.16126274108888,0.3198749772660447,8.001855952554338,26.006383044282234,319.8749772660447,8001.855952554337,True
SMCI,2024-02-06,momentum,long,TRENDING_BULL,9,0.9954545454545456,30d_call_30DTE,65.81,0.1697800054550171,67.43460305786132,100.19920152282717,0.48587219289854255,13.302435910488063,27.923152009517125,485.8721928985425,13302.435910488062,True
LLY,2024-01-17,momentum,long,TRENDING_BULL,34,0.968181818181818,30d_call_30DTE,623.42,0.19226999950408938,640.7289122314453,754.1486531982422,0.17701673641008914,4.09727104943527,24.982808703007525,177.01673641008915,4097.27104943527,True
VRT,2024-01-17,momentum,long,TRENDING_BULL,40,0.9840909090909092,30d_call_30DTE,48.19,0.19226999950408938,49.52886030578613,66.17737756347657,0.33613770143112903,8.070221822138212,24.975166501389015,336.137701431129,8070.221822138212,True
INTU,2024-02-01,momentum,long,TRENDING_BULL,26,0.9295454545454546,30d_call_30DTE,616.67,0.18044000148773195,632.7830595703125,668.0212653808594,0.05568765673732668,1.1580660512351593,26.45383586241896,55.68765673732668,1158.0660512351592,True
MSFT,2024-02-08,momentum,long,TRENDING_BULL,26,0.8795454545454545,30d_call_30DTE,405.1,0.16626999950408936,414.8780877685546,401.8446939086914,-0.031414996945160624,-0.9038488837067826,28.484100470098625,-31.414996945160624,-903.8488837067825,False
TJX,2024-02-16,momentum,long,TRENDING_BULL,24,0.9386363636363636,30d_call_30DTE,95.63,0.18511999702453613,98.18597785949706,95.71395725034262,-0.025176921013017488,-0.7534362077258487,25.87274136306769,-25.176921013017488,-753.4362077258487,False
NVDA,2024-02-08,momentum,long,TRENDING_BULL,33,0.9818181818181818,30d_call_30DTE,68.56,0.16626999950408936,70.21414549255371,91.72917601013184,0.3064201716997299,8.401035907912105,28.489822112370685,306.4201716997299,8401.035907912104,True
CMG,2024-02-16,momentum,long,TRENDING_BULL,26,0.8568181818181818,30d_call_30DTE,51.14,0.18511999702453613,52.50480152893066,54.344892601013186,0.03504614851402903,0.5914718183319487,25.8906447317735,35.04614851402902,591.4718183319487,True
ANF,2024-02-06,momentum,long,TRENDING_BULL,41,0.9818181818181818,30d_call_30DTE,103.6,0.1697800054550171,106.15188244628904,130.55836730957031,0.22992041498303645,6.098579346287126,27.9515280599067,229.92041498303644,6098.579346287126,True
FTNT,2024-02-21,momentum,long,TRENDING_BULL,27,0.9227272727272728,30d_call_30DTE,60.42,0.19942000198364257,62.15405877685547,67.20550774572058,0.08127303458975611,1.6488454276459414,24.192149508774843,81.27303458975612,1648.8454276459413,True
PLTR,2024-02-27,momentum,long,TRENDING_BULL,21,0.9772727272727272,30d_call_30DTE,23.22,0.17459000396728513,23.8075202293396,22.95063650033395,-0.03599214537050595,-0.8438500647640396,27.257505646219514,-35.99214537050595,-843.8500647640396,False
LLY,2024-02-28,momentum,long,TRENDING_BULL,26,0.9659090909090908,30d_call_30DTE,744.38,0.1799200019836426,763.7745,771.5937346191406,0.010237621993324753,-0.03993622429872982,26.523821311615833,10.237621993324753,-39.93622429872982,False
PANW,2024-03-12,momentum,long,TRENDING_BULL,27,0.8522727272727273,30d_call_30DTE,139.32,0.1799200019836426,142.95032327270508,134.02141329956055,-0.06246162840856907,-0.9991652420719956,26.5224722291298,-62.46162840856907,-999.1652420719955,False
SCHW,2024-03-12,momentum,long,TRENDING_BULL,27,0.9386363636363636,30d_call_30DTE,65.6,0.1799200019836426,67.3043381652832,72.22526274108887,0.07311452292601212,1.6228557182393477,26.55847463633168,73.11452292601211,1622.8557182393479,True
ECL,2024-03-13,momentum,long,TRENDING_BULL,26,0.8931818181818182,30d_call_30DTE,218.78,0.17875000000000002,224.448,226.33641329956055,0.008413589337220825,-0.08587296771118867,26.67292833230291,8.413589337220825,-85.87296771118868,False
OXY,2024-03-14,momentum,long,TRENDING_BULL,26,0.925,30d_call_30DTE,60.68,0.18719999504089352,62.32440076446533,68.4129030456543,0.0976905065513341,2.1843466925059967,25.576723325503888,97.69050655133411,2184.3466925059965,True
SMCI,2024-03-19,momentum,long,TRENDING_BULL,28,0.9318181818181818,30d_call_30DTE,86.78,0.17965999603271487,89.03872206115723,97.43473725891111,0.09429622307457408,2.183213820925041,26.55384902032392,94.29622307457409,2183.2138209250406,True
CAT,2024-03-26,momentum,long,TRENDING_BULL,22,0.8931818181818182,30d_call_30DTE,348.47,0.17211999702453612,357.17291143798826,352.3592338701375,-0.01347716305940108,-0.5451876451867337,27.601043155743437,-13.47716305940108,-545.1876451867337,False
WM,2024-03-26,momentum,long,TRENDING_BULL,22,0.8727272727272727,30d_call_30DTE,206.84,0.17211999702453612,212.0031618347168,205.73769390869143,-0.029553653218201,-0.7962575046646624,27.60743885834621,-29.553653218201006,-796.2575046646623,False
GE,2024-03-26,momentum,long,TRENDING_BULL,22,0.9522727272727272,30d_call_30DTE,135.36,0.17211999702453612,138.7366209411621,155.35865817260742,0.11981001929183996,3.004402260815519,27.615924972906996,119.81001929183996,3004.4022608155196,True
WELL,2024-04-17,meanrev,long,CHOPPY,1,0.9477272727272728,ATM_call_21DTE,88.36,0.23672998809814452,88.36000061035156,89.5205969543457,0.013134861203907427,0.2017500382755077,42.03102327640744,13.134861203907429,201.7500382755077,True
NVDA,2024-04-09,momentum,long,TRENDING_BULL,10,0.9659090909090908,30d_call_30DTE,85.22,0.19473999404907227,87.61688534545898,79.06377125652087,-0.0976194720368636,-0.9808327409889196,24.688396278157306,-97.61947203686358,-980.8327409889196,False
AFRM,2024-04-17,meanrev,long,CHOPPY,2,0.9772727272727272,ATM_call_21DTE,31.45,0.23672998809814452,31.450000762939453,30.947980228424072,-0.01596249673567449,-0.4507862847485963,42.0310078382059,-15.96249673567449,-450.78628474859624,False
VRT,2024-04-09,momentum,long,TRENDING_BULL,13,0.9840909090909092,30d_call_30DTE,82.11,0.19473999404907227,84.4185,73.6317490093553,-0.127777098510927,-0.998983696595361,24.692882447911774,-127.77709851092702,-998.9836965953609,False
DLR,2024-04-18,meanrev,long,CHOPPY,5,0.9454545454545454,ATM_call_21DTE,136.3,0.23399999999999999,136.3000030517578,138.2529387817383,0.014328214866135289,0.14271059310420067,42.496516352934,14.328214866135289,142.71059310420065,True
APP,2024-04-26,meanrev,long,CHOPPY,1,0.9818181818181818,ATM_call_21DTE,70.09,0.1953899965286255,70.08999633789062,73.67235969543457,0.05111090804276895,1.7900068981314217,50.388440857366355,51.110908042768955,1790.0068981314216,True
SHOP,2024-04-26,meanrev,long,CHOPPY,3,0.9590909090909092,ATM_call_21DTE,71.32,0.1953899965286255,71.31999969482422,72.33504335021972,0.014232244247600084,0.26420413963618294,50.388378859429174,14.232244247600084,264.20413963618296,True
HALO,2024-04-10,momentum,long,TRENDING_BULL,22,0.9590909090909092,30d_call_30DTE,38.2,0.20540000247955323,39.3285,39.74035969543457,0.010472296055902766,-0.032925504855320954,23.54732930709856,10.472296055902765,-32.92550485532095,False
BX,2024-04-29,meanrev,long,CHOPPY,7,0.9409090909090908,ATM_call_21DTE,123.05,0.19071000099182125,123.0500030517578,120.96757908630372,-0.016923396292628824,-0.6399504740857404,51.548491840136876,-16.923396292628823,-639.9504740857403,False
VST,2024-04-15,momentum,long,TRENDING_BULL,23,0.9477272727272728,30d_call_30DTE,68.53,0.24998999404907227,70.9716618347168,89.0215969543457,0.2543259471881144,4.704411435268541,19.706417817559405,254.3259471881144,4704.41143526854,True
NVR,2024-05-15,meanrev,long,CHOPPY,1,0.9545454545454546,ATM_call_21DTE,7679.07,0.1618499975204468,7679.06982421875,7803.092520507813,0.016150744703207678,0.4884571957603459,60.07659000021383,16.15074470320768,488.45719576034594,True
NFLX,2024-05-16,meanrev,long,CHOPPY,1,0.9136363636363636,ATM_call_21DTE,61.58,0.16146000099182128,61.57500076293945,61.985780609130856,0.0066712113861416575,0.11301472898816116,60.36290062968122,6.671211386141658,113.01472898816115,True
APP,2024-05-15,meanrev,long,CHOPPY,5,0.9863636363636364,ATM_call_21DTE,84.1,0.1618499975204468,84.0999984741211,84.40085969543458,0.0035774224348655874,-0.09721587036242192,60.07658118150053,3.5774224348655874,-97.21587036242191,False
AMGN,2024-05-13,momentum,long,CHOPPY,16,0.8636363636363636,30d_call_30DTE,304.96,0.17680000495910647,312.77429388427737,297.66130586352057,-0.048319149994943064,-0.847111520580636,26.943602655074404,-48.31914999494307,-847.111520580636,False
VST,2024-05-20,momentum,long,TRENDING_BULL,14,0.9159090909090908,30d_call_30DTE,93.0,0.15794999504089355,95.13989694213868,92.19479402218224,-0.03095549831999047,-0.7285247580533711,29.806142275085506,-30.955498319990472,-728.5247580533712,False
NEM,2024-05-14,momentum,long,CHOPPY,24,0.8727272727272727,30d_call_30DTE,41.93,0.1744600009918213,42.985801528930665,40.65630163673331,-0.05419231023596326,-0.9710636441942548,27.327689290987227,-54.19231023596326,-971.0636441942548,False
KO,2024-05-15,momentum,long,CHOPPY,26,0.8545454545454545,30d_call_30DTE,61.73,0.1618499975204468,63.1861213760376,63.46282015228272,0.0043791068389593115,-0.17583244071852172,29.142463015308167,4.379106838959312,-175.83244071852172,False
ANF,2024-05-17,momentum,long,TRENDING_BULL,26,0.9818181818181818,30d_call_30DTE,134.96,0.15586999702453613,138.0255,191.95531634521487,0.3907235716966421,11.468928778253325,30.16468845003661,390.7235716966421,11468.928778253327,True
WSM,2024-05-17,momentum,long,TRENDING_BULL,26,0.9704545454545456,30d_call_30DTE,153.93,0.15586999702453613,157.41920571899414,155.189,-0.014167303848395969,-0.662097879761609,30.1934379752345,-14.167303848395969,-662.0978797616092,False
LLY,2024-05-15,momentum,long,CHOPPY,33,0.9227272727272728,30d_call_30DTE,748.08,0.1618499975204468,765.6783244628906,883.2399897460938,0.15353923642238476,4.150787257081034,29.179094819963876,153.53923642238473,4150.787257081034,True
PG,2024-05-21,momentum,long,TRENDING_BULL,27,0.8636363636363636,30d_call_30DTE,164.4,0.1541799955368042,168.0955144958496,167.165,-0.005535629541575878,-0.47026754604095883,30.459533234830385,-5.5356295415758785,-470.2675460409588,False
ESS,2024-05-30,momentum,long,TRENDING_BULL,26,0.9363636363636364,30d_call_30DTE,248.79,0.18811000347137452,255.55007327270508,275.06875512695314,0.07637908924964029,1.6318909280204101,25.488300550430242,76.37908924964029,1631.8909280204102,True
PLTR,2024-06-05,momentum,long,TRENDING_BULL,26,0.9840909090909092,30d_call_30DTE,22.0,0.16419000148773194,22.5249595413208,25.82823916244507,0.14664974714225718,3.907013558038933,28.7998208348603,146.64974714225716,3907.013558038933,True
NVDA,2024-06-11,momentum,long,TRENDING_BULL,27,0.9840909090909092,30d_call_30DTE,119.12,0.16705000495910646,122.01353663635254,127.94359695434572,0.048601659139403945,1.0585780136958454,28.340446109773584,48.601659139403935,1058.5780136958454,True
APP,2024-06-11,momentum,long,TRENDING_BULL,27,0.9886363636363636,30d_call_30DTE,77.92,0.16705000495910646,79.80930152893066,85.00964030456542,0.06515955754542788,1.5287722367012573,28.364350236880433,65.15955754542787,1528.7722367012577,True
ZTS,2024-06-13,momentum,long,TRENDING_BULL,26,0.85,30d_call_30DTE,172.33,0.15521999454498292,176.22173510742186,173.89152548217774,-0.01322316809458076,-0.6426021133807372,30.302606583801825,-13.223168094580762,-642.6021133807373,False
NEE,2024-06-13,momentum,long,TRENDING_BULL,26,0.906818181818182,30d_call_30DTE,71.1,0.15521999454498292,72.70511755371093,71.97576274108887,-0.010031684662131956,-0.5686864428771539,30.307296625301568,-10.031684662131955,-568.6864428771539,False
EBAY,2024-06-18,momentum,long,TRENDING_BULL,27,0.9340909090909092,30d_call_30DTE,51.75,0.15990000247955324,52.95569847106933,53.61256121826172,0.012404004973161497,0.04662423621940038,29.470837879890695,12.404004973161497,46.62423621940038,True
AMD,2024-06-21,momentum,long,TRENDING_BULL,26,0.9045454545454544,30d_call_30DTE,158.14,0.17159999752044677,162.0735,163.84206423148262,0.010912112291538273,-0.01091159077417128,27.690980038417656,10.912112291538271,-10.911590774171279,False
MSFT,2024-06-26,momentum,long,TRENDING_BULL,21,0.9159090909090908,30d_call_30DTE,439.48,0.16315000247955325,449.898,439.9274967613393,-0.022161697181718388,-0.6959356666303226,28.97091026237673,-22.161697181718388,-695.9356666303225,False
AXON,2024-07-02,momentum,long,TRENDING_BULL,27,0.9705215419501134,30d_call_30DTE,282.4,0.1563899965286255,288.8265,308.382,0.06770673743579621,1.716786276602364,30.093385628708532,67.70673743579621,1716.786276602364,True
UPST,2024-07-10,momentum,long,TRENDING_BULL,20,0.979591836734694,30d_call_30DTE,24.1,0.16705000495910646,24.68927938842774,27.467304043949166,0.1125194709742534,2.8836982524083896,28.25402809678748,112.5194709742534,2883.6982524083896,True
ECL,2024-07-16,momentum,long,TRENDING_BULL,14,0.963718820861678,30d_call_30DTE,236.98,0.17146999454498293,242.87477938842773,232.54756670805355,-0.04252072902085047,-0.8201724904385072,27.700014444374986,-42.520729020850474,-820.1724904385071,False
ARES,2024-07-09,momentum,long,TRENDING_BULL,22,0.963718820861678,30d_call_30DTE,132.86,0.16263000297546384,136.00145571899415,152.8935969543457,0.12420559137436031,3.3036289474101137,29.047099211940267,124.2055913743603,3303.6289474101136,True
OLN,2024-07-31,momentum,short,,1,0.0476190476190476,30d_put_30DTE,44.47,0.21268000793457034,45.83000183105469,44.5288786239624,0.02839020630827555,1.231338413101179,90.95506651431204,28.39020630827555,1231.3384131011792,True
V,2024-07-31,momentum,short,,1,0.0634920634920634,30d_put_30DTE,256.69,0.21268000793457034,264.5400085449219,266.4618526611328,-0.007264852400897173,0.06406452159497762,90.95321751877407,-7.264852400897173,64.06452159497762,True
BX,2024-07-10,momentum,long,TRENDING_BULL,23,0.9659863945578232,30d_call_30DTE,119.14,0.16705000495910646,122.0335809173584,131.5462968462277,0.07795162493274162,1.9025962692351965,28.34244664248009,77.95162493274162,1902.5962692351964,True
INTU,2024-07-16,momentum,long,TRENDING_BULL,17,0.8571428571428571,30d_call_30DTE,645.27,0.17146999454498293,661.32,612.8721628283391,-0.07325929530584425,-0.9824540283647841,27.700671076240095,-73.25929530584425,-982.4540283647841,False
PLD,2024-07-29,momentum,long,TRENDING_BULL,7,0.8571428571428571,30d_call_30DTE,119.43,0.21580000495910645,123.13577938842774,118.35108638684278,-0.03885704890446017,-0.6221294206393444,22.498113518924157,-38.85704890446017,-622.1294206393443,False
TDY,2024-08-05,momentum,short,,4,0.0725623582766439,30d_put_30DTE,378.59,0.5014099960327149,404.0400085449219,409.85808856201174,-0.01439976213752358,-0.01627967379808545,35.07852570967359,-14.39976213752358,-16.27967379808545,False
UPS,2024-08-05,momentum,short,,4,0.0770975056689342,30d_put_30DTE,118.84,0.5014099960327149,126.83000183105467,126.07163969421389,0.005979359188616684,0.19309827647944644,35.08227036779168,5.979359188616684,193.09827647944644,True
PGR,2024-07-29,momentum,long,TRENDING_BULL,22,0.9342403628117912,30d_call_30DTE,209.79,0.21580000495910645,216.29172061157223,238.2725,0.10162561621071936,1.9834389451491934,22.51046482699262,101.62561621071936,1983.4389451491934,True
LLY,2024-08-20,meanrev,long,CHOPPY,1,0.9319727891156464,ATM_call_21DTE,932.1,0.20644000148773192,932.0999755859376,948.0700307617188,0.017133414434156717,0.37856232110781557,47.84573432138471,17.133414434156716,378.5623211078156,True
LMT,2024-08-20,meanrev,long,CHOPPY,6,0.9387755102040816,ATM_call_21DTE,557.97,0.20644000148773192,557.969970703125,556.9837756347656,-0.0017674697925349656,-0.28531756492519683,47.845764889677135,-1.7674697925349656,-285.3175649251968,False
SHOP,2024-08-28,momentum,long,TRENDING_BULL,9,0.8979591836734694,30d_call_30DTE,72.08,0.2224300079345703,74.37846336364746,67.16901537971472,-0.09692924077611904,-0.9572854313523951,21.90555414231126,-96.92924077611904,-957.2854313523951,False
GILD,2024-08-19,momentum,long,CHOPPY,28,0.927437641723356,30d_call_30DTE,71.52,0.19044999504089352,73.48667633056641,82.99368365478516,0.12937048998451378,2.940598725951803,25.2043251134718,129.37048998451377,2940.598725951803,True
KO,2024-08-19,momentum,long,CHOPPY,28,0.8662131519274376,30d_call_30DTE,67.63,0.19044999504089352,69.48869847106934,71.95579847717285,0.03550361512571214,0.574784832668585,25.21060997969918,35.50361512571214,574.7848326685851,True
ABBV,2024-08-20,momentum,long,CHOPPY,27,0.8798185941043084,30d_call_30DTE,191.81,0.20644000148773192,197.51423510742188,195.33853573608397,-0.011015405396753391,-0.5323965698391705,23.420472026202496,-11.015405396753392,-532.3965698391705,False
PM,2024-08-27,momentum,long,TRENDING_BULL,22,0.981859410430839,30d_call_30DTE,118.58,0.20059000396728513,122.00352214050294,120.19967108155448,-0.01478523756774074,-0.5311958816977126,24.060796853976747,-14.78523756774074,-531.1958816977126,False
CL,2024-08-27,momentum,long,TRENDING_BULL,22,0.8571428571428571,30d_call_30DTE,102.56,0.20059000396728513,105.52061755371096,102.77757122646632,-0.02599535892450976,-0.7000878581778769,24.062251979092334,-25.995358924509762,-700.0878581778768,False
PG,2024-08-27,momentum,long,TRENDING_BULL,27,0.8752834467120182,30d_call_30DTE,166.36,0.20059000396728513,171.1716618347168,173.42246426391603,0.01314938702512927,0.0006344053862305501,24.04090335907643,13.14938702512927,0.6344053862305502,False
PEP,2024-08-27,momentum,long,TRENDING_BULL,27,0.9229024943310656,30d_call_30DTE,171.7,0.20059000396728513,176.66261755371093,171.76578060913087,-0.027718580265523738,-0.8304499742018051,24.048655929828197,-27.718580265523734,-830.449974201805,False
VST,2024-09-11,momentum,long,TRENDING_BULL,12,0.981859410430839,30d_call_30DTE,74.66,0.22997000694274905,77.1139190826416,111.40673725891112,0.44470335037074854,9.175386476376968,21.26814024404926,444.7033503707486,9175.386476376969,True
DELL,2024-09-17,momentum,long,TRENDING_BULL,28,0.9251700680272108,30d_call_30DTE,114.2,0.2289300079345703,117.9454190826416,125.57834182739256,0.064715720238382,1.0627209454298712,21.334789887233384,64.715720238382,1062.720945429871,True
MPWR,2024-09-25,momentum,long,TRENDING_BULL,26,0.9773242630385488,30d_call_30DTE,878.78,0.20032999801635742,904.1546755371096,881.4934897460937,-0.025063395018727418,-0.7696328288004487,24.073857179930013,-25.06339501872742,-769.6328288004487,False
APP,2024-09-17,momentum,long,TRENDING_BULL,35,0.9977324263038548,30d_call_30DTE,114.64,0.2289300079345703,118.3963236694336,158.6320969543457,0.3398397183112856,6.930668851051432,21.343879951406272,339.83971831128565,6930.668851051432,True
AXON,2024-09-17,momentum,long,TRENDING_BULL,35,0.9750566893424036,30d_call_30DTE,372.58,0.2289300079345703,384.79805877685544,448.71076538085936,0.16609415028537586,3.2212312718077767,21.33594205855932,166.09415028537586,3221.231271807777,True
SOFI,2024-09-25,momentum,long,TRENDING_BULL,27,0.9455782312925172,30d_call_30DTE,7.64,0.20032999801635742,7.865699904441834,10.558839923858644,0.3423903851068573,7.847303331200978,23.821247777152717,342.3903851068573,7847.303331200978,True
BX,2024-10-24,meanrev,long,CHOPPY,1,0.9660633484162896,ATM_call_21DTE,170.54,0.24803999900817872,170.5399932861328,169.32068365478514,-0.0071496990697185415,-0.2617574454726718,40.2064090098271,-7.149699069718542,-261.7574454726718,False
APO,2024-09-25,momentum,long,TRENDING_BULL,33,0.9365079365079364,30d_call_30DTE,122.96,0.20032999801635742,126.51252214050294,144.55031634521484,0.14257714493020218,3.1072905768708443,24.0674421687674,142.5771449302022,3107.2905768708442,True
VST,2024-10-28,meanrev,long,CHOPPY,1,0.98868778280543,ATM_call_21DTE,125.21,0.25739999008178716,125.20999908447266,127.52443878173828,0.018484463814301244,0.30737237446662813,38.8119443090947,18.484463814301243,307.3723744666282,True
VRT,2024-11-04,meanrev,long,CHOPPY,1,0.9728506787330315,ATM_call_21DTE,106.36,0.2857399940490723,106.36000061035156,112.21512243652344,0.055050035657878964,1.2178459774497405,35.12353836779821,55.05003565787896,1217.8459774497405,True
PLTR,2024-10-22,momentum,long,TRENDING_BULL,15,0.9570135746606336,30d_call_30DTE,41.38,0.2366000099182129,42.7753786239624,55.41893878173829,0.2955803213087884,5.84004117728001,20.740577388053612,295.5803213087884,5840.041177280009,True
APP,2024-10-30,momentum,long,CHOPPY,8,0.990950226244344,30d_call_30DTE,167.28,0.26455000495910647,173.56644122314452,246.0369387817383,0.41753749773219445,7.53921760676483,18.7231700076245,417.5374977321944,7539.21760676483,True
NVDA,2024-10-22,momentum,long,TRENDING_BULL,27,0.9072398190045248,30d_call_30DTE,138.51,0.2366000099182129,143.1958236694336,139.8696939086914,-0.023227840557840114,-0.7150715493980963,20.71028145125037,-23.227840557840114,-715.0715493980963,False
INTU,2024-11-08,momentum,long,CHOPPY,17,0.9570135746606336,30d_call_30DTE,660.83,0.19421999454498293,679.356,646.4940273724452,-0.048372241692948605,-0.8279433202532808,24.755997894270408,-48.372241692948606,-827.9433202532808,False
MSFT,2024-11-11,momentum,long,TRENDING_BULL,28,0.916289592760181,30d_call_30DTE,411.8,0.1946100034713745,423.3650289916992,445.1279490356445,0.05140462379657724,0.9507051440637994,24.712893626610725,51.40462379657724,950.7051440637994,True
BKNG,2024-11-11,momentum,long,TRENDING_BULL,28,0.8710407239819005,30d_call_30DTE,4810.74,0.1946100034713745,4945.872,5139.300897460937,0.039109159610466494,0.6468290674695479,24.710649870988735,39.10915961046649,646.829067469548,True
TJX,2024-11-11,momentum,long,TRENDING_BULL,28,0.918552036199095,30d_call_30DTE,115.21,0.1946100034713745,118.4464190826416,125.64820152282716,0.060802027583128464,1.1828514327086217,24.709912037094206,60.80202758312846,1182.8514327086218,True
NOW,2024-11-12,momentum,long,TRENDING_BULL,27,0.9004524886877828,30d_call_30DTE,201.02,0.19123000049591066,206.56831787109377,223.6478010559082,0.08268200739027486,1.7590268569726912,25.113711842833624,82.68200739027486,1759.0268569726913,True
ROST,2024-11-11,momentum,long,TRENDING_BULL,29,0.9276018099547512,30d_call_30DTE,140.35,0.1946100034713745,144.288,155.45846426391603,0.07741783283374928,1.5914194759501243,24.723259995022737,77.41783283374927,1591.4194759501245,True
AMZN,2024-11-11,momentum,long,TRENDING_BULL,29,0.9773755656108596,30d_call_30DTE,203.21,0.1946100034713745,208.917,224.58991329956055,0.07501980834283734,1.531668033169436,24.712830620754627,75.01980834283734,1531.6680331694358,True
FTNT,2024-11-20,momentum,long,TRENDING_BULL,26,0.9140271493212668,30d_call_30DTE,88.65,0.22307999801635744,91.48260305786133,97.96368365478516,0.07084495172076213,1.2343154468278057,21.855139402268406,70.84495172076213,1234.3154468278055,True
SHOP,2024-12-10,momentum,long,TRENDING_BULL,9,0.9524886877828054,30d_call_30DTE,112.02,0.18434000396728514,115.00955877685549,106.506655417127,-0.07393214485959407,-0.9353878721513146,25.941036889374697,-73.93214485959408,-935.3878721513146,False
CMG,2024-12-10,momentum,long,TRENDING_BULL,10,0.9366515837104072,30d_call_30DTE,63.03,0.18434000396728514,64.7091618347168,61.28655969468508,-0.052892079621953476,-0.8362520494179022,25.962107205934963,-52.89207962195347,-836.2520494179022,False
PLTR,2024-12-17,momentum,long,TRENDING_BULL,3,0.9298642533936652,30d_call_30DTE,71.31,0.20630999851226808,73.42655877685547,73.35298536496106,-0.001002000000000081,-0.06801954734500933,23.448256905219328,-1.002000000000081,-68.01954734500933,False
MCD,2024-11-26,momentum,long,TRENDING_BULL,27,0.8597285067873304,30d_call_30DTE,289.91,0.18330000495910648,297.594,290.707428527832,-0.02314082767854186,-0.7975597211896852,26.091179312946824,-23.14082767854186,-797.5597211896852,False
TJX,2024-12-10,momentum,long,TRENDING_BULL,13,0.9343891402714932,30d_call_30DTE,123.13,0.18434000396728514,126.4123236694336,120.33297687448864,-0.0480914092746398,-0.8298835195915152,25.95462157425905,-48.0914092746398,-829.8835195915153,False
ROST,2024-12-11,momentum,long,TRENDING_BULL,12,0.9457013574660632,30d_call_30DTE,153.16,0.17653999900817874,157.07351449584962,147.50188453503642,-0.06093726234836434,-0.9132702239571051,26.996861648148567,-60.93726234836434,-913.270223957105,False
