symbol,entry_date,ml_rank,regime,vix_at_entry,vix_percentile,entry_price,exit_price,equity_return,call_cost,call_pnl,call_return
ADBE,2017-09-15,0.913157894736842,TRENDING_BULL,10.170000076293944,0.1111111111111111,154.49000549316406,149.17999267578125,-0.0343712384528187,2.702631226309843,-0.5717887096842738,-0.21156741775125226
INTU,2017-09-15,0.9236842105263158,TRENDING_BULL,10.170000076293944,0.1111111111111111,142.1300048828125,142.13999938964844,7.031947155829667e-05,2.486406730103045,-0.44612687078789115,-0.17942634460670165
NEM,2017-09-19,0.936842105263158,TRENDING_BULL,10.18000030517578,0.11904761904761904,38.09000015258789,38.22999954223633,0.0036754893433342695,0.6669975073917135,0.019604742378535045,0.029392527200287715
PH,2017-09-28,0.9342105263157896,TRENDING_BULL,9.550000190734863,0.015873015873015872,175.82000732421875,180.0800018310547,0.024229293194035342,2.8882655459034825,3.78712685133241,1.3112114489278213
EMR,2017-09-28,0.9236842105263158,TRENDING_BULL,9.550000190734863,0.015873015873015872,62.86000061035156,63.91999816894531,0.016862830867029825,1.0326263588622964,0.8847247490527455,0.8567714173280424
CAT,2017-10-04,0.926509186351706,TRENDING_BULL,9.630000114440918,0.04365079365079365,126.73999786376952,131.2899932861328,0.03590023275252065,2.099449503176337,4.226279200291814,2.013041606334287
NVDA,2017-10-05,0.910761154855643,TRENDING_BULL,9.1899995803833,0.0,4.51924991607666,4.945000171661377,0.09420816805686362,0.07144096228254401,0.41813587979326916,5.85288700535095
INTU,2017-10-12,0.9238845144356956,TRENDING_BULL,9.90999984741211,0.10714285714285714,145.86000061035156,151.3300018310547,0.03750172218438153,2.4864246596896797,5.0898681869409454,2.0470631060971662
FDX,2017-11-07,0.9634464751958224,CHOPPY,9.890000343322754,0.10714285714285714,221.16000366210935,217.32000732421875,-0.01736297827050765,3.762429237777333,-0.7437578825940023,-0.19768023146486594
INTC,2017-11-21,0.9686684073107048,CHOPPY,9.729999542236328,0.07142857142857142,44.939998626708984,43.45000076293945,-0.03315527168004824,0.7521618814119121,-0.15838617606028893,-0.21057458503876336
PH,2017-11-01,0.9476439790575916,TRENDING_BULL,10.199999809265137,0.21031746031746032,181.9900054931641,179.72999572753906,-0.012418318025216604,3.193104613461915,-0.6183221436230171,-0.19364293328073637
OXY,2017-12-07,0.9399477806788512,CHOPPY,10.15999984741211,0.23015873015873015,69.41000366210938,72.58000183105469,0.04567062385383219,1.2130570166676207,2.992632843681014,2.4670174629565658
NVDA,2017-12-21,0.9738903394255874,TRENDING_BULL,9.619999885559082,0.07539682539682539,4.897250175476074,5.550000190734863,0.13328908915610657,0.08103876293561295,0.6466985806875618,7.980114173279987
GS,2018-01-03,0.9190600522193212,TRENDING_BULL,9.149999618530272,0.003968253968253968,253.2899932861328,250.97000122070312,-0.009159430403588324,3.9866173633505864,-0.7613724071687948,-0.19098206268004936
MCD,2018-01-10,0.9477806788511748,TRENDING_BULL,9.81999969482422,0.15079365079365079,173.50999450683594,175.66000366210938,0.012391269801975191,2.9309028002752378,1.6418316726926312,0.5601795025541102
FTNT,2018-01-10,0.9321148825065274,TRENDING_BULL,9.81999969482422,0.15079365079365079,8.819999694824219,9.08199977874756,0.029705225962432785,0.14898601015729146,0.23827418045255094,1.599305734820295
ROST,2018-01-10,0.9660574412532638,TRENDING_BULL,9.81999969482422,0.15079365079365079,80.68000030517578,84.38999938964844,0.04598412333216925,1.362833532977436,3.511083255122255,2.5763111709259556
EBAY,2018-01-10,0.9033942558746736,TRENDING_BULL,9.81999969482422,0.15079365079365079,37.70000076293945,40.02000045776367,0.06153845219825214,0.6368223232358212,2.235138354748054,3.5098304082540173
LLY,2019-03-13,0.9845758354755784,CHOPPY,13.40999984741211,0.2896825396825397,124.30999755859376,128.77000427246094,0.03587810153213896,2.8674792002146976,4.017815407878391,1.4011663650699067
AVGO,2019-04-02,0.9487179487179488,TRENDING_BULL,13.359999656677246,0.29365079365079366,30.30500030517578,31.850000381469727,0.050981688194541123,0.696443974353154,1.446190663224507,2.076535538365029
VST,2019-04-02,0.953846153846154,TRENDING_BULL,13.359999656677246,0.29365079365079366,26.31999969482422,25.979999542236328,-0.012917939077892583,0.6048640490957703,-0.11737439626647655,-0.19405087216200587
MSFT,2019-04-05,0.9256410256410256,TRENDING_BULL,12.81999969482422,0.20238095238095238,119.88999938964844,123.76000213623048,0.03227961269733887,2.643847605852247,3.4545294302248526,1.3066295585941239
MCD,2019-04-18,0.9666666666666668,TRENDING_BULL,12.09000015258789,0.06746031746031746,194.91000366210935,197.52000427246097,0.013390798631743115,4.053459904748069,1.910495530029202,0.47132463991843615
MDB,2019-07-16,0.9185750636132316,TRENDING_BULL,12.859999656677246,0.1865079365079365,151.7899932861328,142.02999877929688,-0.0642993276140265,3.357759173381186,-0.7924432536067432,-0.2360036002250784
NVDA,2019-07-16,0.9949109414758268,TRENDING_BULL,12.859999656677246,0.1865079365079365,4.177000045776367,4.386250019073486,0.05009575556713369,0.0923997683726135,0.1960737288190953,2.1220153716014063
BX,2019-07-16,0.989821882951654,TRENDING_BULL,12.859999656677246,0.1865079365079365,45.83000183105469,49.06999969482422,0.07069600118527791,1.013809314651041,3.112480547163685,3.0700847804254185
AJG,2019-07-23,0.989821882951654,TRENDING_BULL,12.609999656677246,0.14682539682539683,91.9499969482422,88.55999755859375,-0.03686785755476045,1.9944917278962877,-0.4260351980106696,-0.21360589871186628
