symbol,entry_date,ml_rank,regime,sector_etf,sector_outperf,entry_price,exit_price,put_strike,put_premium,stock_return,put_pnl,put_return_on_capital,assigned
KO,2024-08-19,0.8662131519274376,CHOPPY,XLP,0.015102856288188748,68.9800033569336,70.62000274658203,67.09683834640126,0.7532660042129379,0.023774997243220505,0.7532660042129379,1.1226549905735452,False
ABBV,2024-08-20,0.8798185941043084,CHOPPY,XLV,0.026608789941926503,196.1499938964844,193.47000122070312,190.34547336170638,2.321808213911211,-0.013662976085513465,2.321808213911211,1.2197864088415518,False
BX,2024-10-24,0.9660633484162896,CHOPPY,XLF,0.03248434482549034,169.66000366210938,193.1199951171875,163.62766948463891,2.4129336709881875,0.1382764997565393,2.4129336709881875,1.4746489261797555,False
VST,2024-10-28,0.98868778280543,CHOPPY,XLE,0.006674097508635235,127.77999877929688,154.52000427246094,123.0652820448611,1.8858866937743095,0.20926597079836975,1.8858866937743095,1.532427880908643,False
APP,2024-10-30,0.990950226244344,CHOPPY,XLK,0.0061604794558405285,171.64999389648438,340.5899963378906,165.1406717428136,2.6037288614683183,0.9842121086429376,2.6037288614683183,1.5766732894990931,False
LVS,2024-11-06,0.9230769230769232,CHOPPY,XLY,0.03252340016180333,50.70000076293945,55.16999816894531,49.16282657651898,0.614869674568187,0.08816562798305372,0.614869674568187,1.2506800714787611,False
NU,2025-02-04,0.9773755656108596,CHOPPY,XLF,0.03587369527952422,13.300000190734863,10.8100004196167,12.873459914180446,0.17061611062176762,-0.18721802521873382,-1.8928433839419787,-14.703454988483426,True
GILD,2025-01-13,0.9457013574660632,CHOPPY,XLV,0.04564473624826415,89.94000244140625,105.95999908447266,86.72371071452933,1.2865166907507637,0.1781187036714064,1.2865166907507637,1.4834659173955596,False
BA,2025-01-17,0.98868778280543,CHOPPY,XLI,0.020819562915385115,171.08999633789062,180.8800048828125,165.9983633425625,2.036653198131251,0.05722139665949435,2.036653198131251,1.226911613537003,False
GM,2025-02-03,0.9773755656108596,CHOPPY,XLY,0.004423438273393421,47.900001525878906,47.20000076293945,46.23795653705914,0.6648179955279079,-0.014613794167861646,0.6648179955279079,1.4378187214979206,False
