symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,reason,ml_rank_pct,rule_score,combined_score,side
AMZN,2018-10-08,2018-10-11,93.74684694671632,86.26677478225683,261,-1953.603834923926,stop,0.8232044198895028,0.24759363003543616,1.0,long
EOG,2018-10-09,2018-10-11,130.28511122131349,124.77300497279754,27,-148.9618687099306,stop,0.8784530386740331,0.45697866488843025,1.0,long
GE,2018-10-08,2018-10-15,64.82615145492554,59.97706525222779,1,-4.854086202697748,stop,0.9640883977900553,0.21989487098985205,1.0,long
VST,2018-10-12,2018-10-19,24.47222908401489,22.649211595006328,669,-1222.943700146729,stop,0.8342541436464088,0.3643664577979592,0.982856462605999,long
ULTA,2018-10-08,2018-10-22,270.5051801147461,274.4726803588867,65,257.56251586913777,max_hold,0.8591160220994475,0.3385774549945977,1.0,long
ISRG,2018-10-09,2018-10-22,175.98127246856689,170.38476622009279,139,-778.6093685379,max_hold,0.8591160220994475,0.263659146492186,1.0,long
BSX,2018-10-09,2018-10-22,37.23861122131348,36.601688932418824,658,-422.3848660926813,max_hold,0.8425414364640884,0.38720553910641964,1.0,long
BA,2018-10-12,2018-10-24,366.19301477050783,354.47266889953613,66,-773.8728274841321,max_hold,0.8397790055248618,0.35589133491171826,1.0,long
BOOT,2018-10-23,2018-10-26,28.094039923667907,25.894246259689332,534,-1177.359816564559,stop,0.9613259668508287,0.46105317874935936,0.9382460291032138,long
SHOP,2018-11-02,2018-11-12,14.442217919826508,13.750801594963074,1195,-832.2175082118039,stop,0.9944903581267218,0.2841412104045903,1.0,long
PG,2018-11-01,2018-11-13,88.85440255737305,93.42326622009277,168,766.7290953369131,max_hold,0.9614325068870524,0.4461144820831371,1.0,long
KR,2018-11-01,2018-11-13,30.055020915985107,31.364309161186217,574,748.6614527454369,max_hold,0.9862258953168044,0.4410723107589293,0.9596569213230703,long
KO,2018-11-02,2018-11-14,47.84390969467163,49.735118322372436,313,590.3833004703522,max_hold,0.9641873278236914,0.4396322143226523,1.0,long
TTD,2018-11-19,2018-11-19,12.391192728996277,11.394197362021236,1392,-1394.7775508292566,stop,0.977961432506887,0.27643905998920626,0.9066697204024479,long
STRL,2018-11-19,2018-11-26,13.406699618339537,12.913540076255796,1119,-557.4405275917071,regime_exit,0.953168044077135,0.4103702327212361,0.9283697513054833,long
TMHC,2018-11-23,2018-11-26,16.558274236679075,16.51174045753479,1042,-53.69819786834708,regime_exit,0.9724517906336089,0.06221974660636499,0.9283175989005663,long
ON,2018-11-27,2018-12-03,18.469999313354492,19.58798837179184,1353,-1519.404196065733,short_stop,0.046831955922865015,0.0,,short
RH,2018-11-27,2018-12-03,114.12999725341795,121.03828598716734,219,-1514.0102326911158,short_stop,0.11570247933884298,0.0,,short
D,2018-12-07,2018-12-17,75.00748622131347,73.963,214,-224.59005136108405,max_hold,0.9807162534435262,0.46085506699666423,1.0,long
SRE,2018-12-07,2018-12-17,57.95896530532837,57.436267652511596,241,-127.17513432884252,max_hold,0.953168044077135,0.3839918718134002,1.0,long
AFL,2018-11-27,2018-12-17,44.43000030517578,44.34215969467163,562,46.556423103333444,short_max_hold,0.11294765840220386,0.0,,short
LNC,2018-11-27,2018-12-17,62.11000061035156,52.58628137397766,402,3826.5251330223077,short_max_hold,0.1184573002754821,0.0,,short
MAR,2018-11-27,2018-12-17,120.0,107.71383366394043,208,2554.48259790039,short_max_hold,0.06611570247933884,0.0,,short
F,2018-11-27,2018-12-17,9.369999885559082,8.50425,2668,2296.4806946716285,short_max_hold,0.03305785123966942,0.0,,short
SWKS,2018-12-04,2018-12-24,72.80999755859375,62.81138877868652,343,3427.8078115081794,short_max_hold,0.03581267217630854,0.0,,short
HBAN,2018-12-04,2018-12-24,14.40999984741211,11.295644961833954,1734,5391.621371592521,short_max_hold,0.11294765840220386,0.0,,short
TFC,2018-12-26,2019-01-02,41.279998779296875,43.778677105407716,605,-1514.7253872970591,short_stop,0.12947658402203857,0.0,,short
USB,2018-12-26,2019-01-04,43.91999816894531,46.57847565811157,569,-1515.5186913356015,short_stop,0.1487603305785124,0.0,,short
EQIX,2018-12-18,2019-01-07,371.8699951171875,354.67725,67,1151.5789228515614,short_max_hold,0.09917355371900827,0.0,,short
DLR,2018-12-18,2019-01-07,108.06999969482422,106.25309694671633,231,418.54953481292324,short_max_hold,0.12396694214876033,0.0,,short
SBAC,2018-12-18,2019-01-07,165.74000549316406,164.67229133605957,150,159.4071235656735,short_max_hold,0.05785123966942149,0.0,,short
PLD,2018-12-18,2019-01-07,62.68000030517578,58.96946862602234,398,1474.8016083030693,short_max_hold,0.11294765840220386,0.0,,short
CMA,2019-01-10,2019-01-16,73.12999725341797,77.55655598716737,341,-1511.1615282085463,short_stop,0.024793388429752067,0.0,,short
JPM,2019-01-03,2019-01-18,98.63999938964844,104.61067855270387,253,-1511.8468282530255,short_stop,0.046831955922865015,0.0,,short
WERN,2019-01-09,2019-01-18,31.0,32.87643,806,-1516.4325799999992,short_stop,0.1322314049586777,0.0,,short
INTC,2019-01-07,2019-01-24,47.099998474121094,49.95096138175964,530,-1513.6603410484297,short_stop,0.12121212121212122,0.0,,short
SAIA,2019-01-10,2019-01-28,56.869998931884766,60.31233996723175,439,-1513.3827145173263,short_stop,0.12121212121212122,0.0,,short
MMC,2019-01-10,2019-01-30,80.7699966430664,83.80188213729858,309,-938.3976177177407,short_max_hold,0.046831955922865015,0.0,,short
WYNN,2019-01-25,2019-01-31,115.73999786376952,122.74573993446349,216,-1514.3202872698973,short_stop,0.06043956043956044,0.0,,short
ANF,2019-01-22,2019-02-04,20.649999618530273,21.89994409543991,1210,-1518.48281706066,short_stop,0.01098901098901099,0.0,,short
ICE,2019-01-17,2019-02-06,74.2300033569336,78.72314546012879,336,-1511.3757466735863,short_stop,0.1346153846153846,0.0,,short
NVDA,2019-01-28,2019-02-11,3.415456808209419,3.6594194893836973,5053,1207.4784279736273,max_hold,0.9972527472527473,0.22680613191529672,1.0,long
SHOP,2019-01-28,2019-02-11,15.975984412193299,17.308340935707093,1080,1433.5450453948984,max_hold,0.9835164835164835,0.5137206040293841,0.9671615927455709,long
MSFT,2019-01-29,2019-02-11,104.93243725204466,105.197375,143,37.171097957612105,max_hold,0.9532967032967034,0.37885602512039745,1.0,long
INTU,2019-01-29,2019-02-11,211.31561171722413,225.35726622009278,71,996.6024697036744,max_hold,0.9340659340659341,0.3134461936107414,0.9316116130779768,long
F,2019-01-22,2019-02-11,8.539999961853027,8.334164923667908,2927,587.8441567678448,short_max_hold,0.019230769230769232,0.0,,short
INTU,2019-02-12,2019-02-22,227.6937918319702,238.62598537935528,65,710.2675805800303,stop,0.9560439560439561,0.3768736869559823,0.9337820504983235,long
AAPL,2019-02-13,2019-02-25,42.868923597335815,43.53572018241882,402,266.0422272033683,max_hold,0.9752747252747253,0.10601726568494182,0.8923927373744134,long
ADBE,2019-02-14,2019-02-26,259.52969389343264,261.08939122009275,57,88.6177476196265,max_hold,0.9423076923076923,0.3505644435955601,0.9357249294075565,long
NVDA,2019-02-15,2019-02-27,4.075786894083023,3.883307466506958,4234,-836.1278963570585,max_hold,0.9917582417582418,0.06071955308114943,1.0,long
ETSY,2019-02-28,2019-03-07,71.68582652664185,66.9149227131653,240,-1146.2169152343722,stop,0.9835164835164835,0.8108677081154971,1.0,long
CMG,2019-02-25,2019-03-11,12.026010457992554,12.33143095445633,1247,374.62435909032934,max_hold,0.9423076923076923,0.4926692642451845,1.0,long
MSFT,2019-02-26,2019-03-11,111.31563213729859,112.77358683013915,134,194.69592884063493,max_hold,0.9313186813186813,0.346588986926629,0.9785585168481342,long
PG,2019-02-27,2019-03-11,99.38966633605958,99.53021183013915,150,20.331824111936243,max_hold,0.9368131868131868,0.4328199006312008,1.0,long
SHOP,2019-03-11,2019-04-01,19.108550431251526,20.59369809150696,903,1336.5733372106552,max_hold,0.9807692307692307,0.49977984591152763,0.9797025881881154,long
MSFT,2019-03-12,2019-04-01,112.87640969467164,118.96048664474488,132,802.4381574096676,max_hold,0.967032967032967,0.3593853501019999,0.9777921954421889,long
INTU,2019-03-12,2019-04-01,249.88487450408934,265.617125,60,943.6350297546389,max_hold,0.945054945054945,0.5120390520878522,0.9327466078065536,long
ECL,2019-03-14,2019-04-03,172.90641732788086,181.35927194976807,86,726.5154974823002,max_hold,0.9615384615384616,0.4912572887090705,1.0,long
CMG,2019-03-22,2019-04-11,13.514754374027252,14.143525133132934,2979,1858.2130913758285,max_hold,0.9752747252747253,0.6438577426199418,1.0,long
EBAY,2019-03-22,2019-04-11,37.07853137397766,36.514535454093625,138,-78.52143694399695,stop,0.9120879120879121,0.4874470480060891,1.0,long
CCI,2019-04-04,2019-04-16,128.74433267211913,125.30258097142267,121,-417.05695578427134,stop,0.8164383561643835,0.4730954888891853,1.0,long
SHOP,2019-04-02,2019-04-22,20.570279465675355,22.41778635406494,1957,3605.7859805784183,max_hold,0.9945205479452055,0.5943343020668902,1.0,long
