symbol,inst_shares_q1,inst_shares_q2,inst_pct_change,inst_n_holders,inst_buying,inst_selling,inst_new_position
IP,127597472,127286638,0.0024420002357199502,3,0.0024420002357199502,0.0,0.0
AMCR,349735107,347889480,0.005305210723819531,3,0.005305210723819531,0.0,0.0
EQIX,29468717,29361490,0.003651960442062034,3,0.003651960442062034,0.0,0.0
DLR,0,0,0.0,0,0.0,-0.0,0.0
AMT,0,0,0.0,0,0.0,-0.0,0.0
CCI,132874531,132487798,0.0029190084357806293,3,0.0029190084357806293,0.0,0.0
SBAC,0,0,0.0,0,0.0,-0.0,0.0
PLD,0,0,0.0,0,0.0,-0.0,0.0
PSA,51679155,49404758,0.04603599110838677,3,0.04603599110838677,0.0,0.0
SPG,0,0,0.0,0,0.0,-0.0,0.0
O,297267376,296582427,0.002309472637770275,3,0.002309472637770275,0.0,0.0
VICI,326329695,324623840,0.0052548666789229035,4,0.0052548666789229035,0.0,0.0
WELL,1209741841,1208990937,0.0006210997758703629,42,0.0006210997758703629,0.0,0.0
VTR,148905788,146556612,0.01602913691809415,3,0.01602913691809415,0.0,0.0
EQR,120687868,120560606,0.00105558527136136,3,0.00105558527136136,0.0,0.0
AVB,0,0,0.0,0,0.0,-0.0,0.0
ESS,0,0,0.0,0,0.0,-0.0,0.0
MAA,0,0,0.0,0,0.0,-0.0,0.0
KIM,0,0,0.0,0,0.0,-0.0,0.0
REG,0,0,0.0,0,0.0,-0.0,0.0
STAG,59824660,59808808,0.0002650445733678558,8,0.0002650445733678558,0.0,0.0
EGP,0,0,0.0,0,0.0,-0.0,0.0
REXR,0,0,0.0,0,0.0,-0.0,0.0
VRT,81084881,81659281,-0.007034105529290663,3,0.0,0.007034105529290663,0.0
NDAQ,113125864,112857383,0.002378940507596211,3,0.002378940507596211,0.0,0.0
MSCI,19379414,19687790,-0.015663312134068883,3,0.0,0.015663312134068883,0.0
CBOE,27717980,27597959,0.00434890855515801,3,0.00434890855515801,0.0,0.0
FDS,0,0,0.0,0,0.0,-0.0,0.0
T,1523196081,1519610420,0.0023595922697081796,3,0.0023595922697081796,0.0,0.0
VZ,951225391,945727793,0.005813087064472049,3,0.005813087064472049,0.0,0.0
TMUS,120609202,120722158,-0.000935669158598043,6,0.0,0.000935669158598043,0.0
CHTR,0,0,0.0,0,0.0,-0.0,0.0
CMCSA,0,0,0.0,0,0.0,-0.0,0.0
LBRDA,21024407,20948360,0.0036302125798869217,3,0.0036302125798869217,0.0,0.0
APP,50076221,49910104,0.0033283240603946647,3,0.0033283240603946647,0.0,0.0
DUOL,8252351,8275924,-0.0028483828512683297,3,0.0,0.0028483828512683297,0.0
AXON,35137844,35084784,0.0015123365160235845,4,0.0015123365160235845,0.0,0.0
CELH,0,0,0.0,0,0.0,-0.0,0.0
ASAN,46267188,46308766,-0.000897842969946554,6,0.0,0.000897842969946554,0.0
BRZE,16564217,15671582,0.05695883159721846,3,0.05695883159721846,0.0,0.0
PCTY,0,0,0.0,0,0.0,-0.0,0.0
PAYC,99119931,94750173,0.04611873373571571,7,0.04611873373571571,0.0,0.0
ACAD,126868673,127009682,-0.001110222447450896,14,0.0,0.001110222447450896,0.0
RARE,11069352,5986064,0.8491870451101091,2,0.8491870451101091,0.0,0.0
IONS,1408725843,1361590763,0.03461765552532615,184,0.03461765552532615,0.0,0.0
HALO,110081505,110144395,-0.0005709777606023439,3,0.0,0.0005709777606023439,0.0
PRGO,34846025,33744871,0.03263174424344369,3,0.03263174424344369,0.0,0.0
PCRX,14703148,15087760,-0.025491656813204876,3,0.0,0.025491656813204876,0.0
OMCL,20617558,20676515,-0.0028513992807782163,5,0.0,0.0028513992807782163,0.0
GDRX,0,0,0.0,0,0.0,-0.0,0.0
PRVA,33546833,33649796,-0.0030598402439051932,3,0.0,0.0030598402439051932,0.0
IRTC,0,0,0.0,0,0.0,-0.0,0.0
INSP,36026078,35772116,0.007099440245581223,14,0.007099440245581223,0.0,0.0
TNDM,21105983,20827941,0.013349471270347846,3,0.013349471270347846,0.0,0.0
WING,6359699,6375450,-0.0024705707048129936,3,0.0,0.0024705707048129936,0.0
TXRH,14788784,14863133,-0.005002242797665876,3,0.0,0.005002242797665876,0.0
SHAK,13449749,13469569,-0.001471465048361978,3,0.0,0.001471465048361978,0.0
CAVA,14584337,14709041,-0.008478051016378295,3,0.0,0.008478051016378295,0.0
DECK,73699018,73982833,-0.0038362277908443976,8,0.0,0.0038362277908443976,0.0
CROX,11692623,11867998,-0.014777134273194182,3,0.0,0.014777134273194182,0.0
WRBY,20281223,20324872,-0.002147565800168385,3,0.0,0.002147565800168385,0.0
PTON,82250595,81659295,0.0072410617799235225,4,0.0072410617799235225,0.0,0.0
PLNT,20652521,20871385,-0.010486318948167551,3,0.0,0.010486318948167551,0.0
TDG,13151485,13166884,-0.001169524999232924,3,0.0,0.001169524999232924,0.0
WWD,13876428,13956646,-0.005747655991274694,3,0.0,0.005747655991274694,0.0
LDOS,33825944,33885758,-0.0017651663569101803,3,0.0,0.0017651663569101803,0.0
SAIC,80581632,80120108,0.005760401621026272,3,0.005760401621026272,0.0,0.0
BAH,0,0,0.0,0,0.0,-0.0,0.0
AVAV,25518865,25511674,0.00028187095836988197,3,0.00028187095836988197,0.0,0.0
HEI,0,0,0.0,0,0.0,-0.0,0.0
SHLS,0,0,0.0,0,0.0,-0.0,0.0
STEM,147948094,145702839,0.015409823277362495,42,0.015409823277362495,0.0,0.0
RUN,84437682,84381293,0.000668264232452565,3,0.000668264232452565,0.0,0.0
AMR,0,0,0.0,0,0.0,-0.0,0.0
METC,7832928,7734868,0.01267765655470785,3,0.01267765655470785,0.0,0.0
