,equity
2022-07-11 04:00:00,245466.64627933994
2022-07-12 04:00:00,248440.9764738132
2022-07-13 04:00:00,250451.17678928867
2022-07-14 04:00:00,254469.78172875487
2022-07-15 04:00:00,249634.03298760497
2022-07-18 04:00:00,249312.81433674894
2022-07-19 04:00:00,247834.59389294704
2022-07-20 04:00:00,243556.75237946605
2022-07-21 04:00:00,240473.92512421703
2022-07-22 04:00:00,244055.5476404243
2022-07-25 04:00:00,246190.45600185925
2022-07-26 04:00:00,254409.9065404945
2022-07-27 04:00:00,246844.99570904308
2022-07-28 04:00:00,245554.2081901969
2022-07-29 04:00:00,244733.44512867345
2022-08-01 04:00:00,242440.25928887355
2022-08-02 04:00:00,241060.4025333499
2022-08-03 04:00:00,236681.14407075997
2022-08-04 04:00:00,236241.11720628844
2022-08-05 04:00:00,236525.1319324504
2022-08-08 04:00:00,236358.42029727323
2022-08-09 04:00:00,237753.90019906385
2022-08-10 04:00:00,237319.3712410751
2022-08-11 04:00:00,237064.31730888516
2022-08-12 04:00:00,237066.00199077756
2022-08-15 04:00:00,238110.6831198135
2022-08-16 04:00:00,237870.41073426945
2022-08-17 04:00:00,239587.46925744755
2022-08-18 04:00:00,239556.52146081
2022-08-19 04:00:00,239485.8789137519
2022-08-22 04:00:00,239628.57465126208
2022-08-23 04:00:00,239965.539700548
2022-08-24 04:00:00,241504.75993351155
2022-08-25 04:00:00,243088.71943096333
2022-08-26 04:00:00,241188.35000805074
2022-08-29 04:00:00,241825.60023491964
2022-08-30 04:00:00,239252.48067086324
2022-08-31 04:00:00,238819.41180142428
2022-09-01 04:00:00,240671.93824616037
2022-09-02 04:00:00,242040.45928230844
2022-09-06 04:00:00,243586.734867483
2022-09-07 04:00:00,237230.74502983651
2022-09-08 04:00:00,233897.96281060585
2022-09-09 04:00:00,230254.581489872
2022-09-12 04:00:00,228217.73670227436
2022-09-13 04:00:00,237592.6890872231
2022-09-14 04:00:00,237594.29847748188
2022-09-15 04:00:00,238417.99913055805
2022-09-16 04:00:00,243912.9280624924
2022-09-19 04:00:00,242529.38600926974
2022-09-20 04:00:00,245070.17591100314
2022-09-21 04:00:00,247181.46458440402
2022-09-22 04:00:00,252629.31540685275
2022-09-23 04:00:00,253968.29999946215
2022-09-26 04:00:00,255792.3124964104
2022-09-27 04:00:00,254589.11375068285
2022-09-28 04:00:00,249957.54055427172
2022-09-29 04:00:00,252250.59157966234
2022-09-30 04:00:00,253817.81467841723
2022-10-03 04:00:00,254676.04984816365
2022-10-04 04:00:00,248054.27800500783
2022-10-05 04:00:00,249913.5192211791
2022-10-06 04:00:00,248630.12928319562
2022-10-07 04:00:00,257394.50678182233
2022-10-10 04:00:00,258992.1524442297
2022-10-11 04:00:00,263423.6608728033
2022-10-12 04:00:00,262021.27257667598
2022-10-13 04:00:00,260940.82177589473
2022-10-14 04:00:00,265675.4592693029
2022-10-17 04:00:00,257341.93944401605
2022-10-18 04:00:00,254197.8872727514
2022-10-19 04:00:00,255860.4974397327
2022-10-20 04:00:00,255400.10532700075
2022-10-21 04:00:00,261973.97952893903
2022-10-24 04:00:00,260736.15961963346
2022-10-25 04:00:00,257372.94528508795
2022-10-26 04:00:00,261463.92143560064
2022-10-27 04:00:00,257559.801595295
2022-10-28 04:00:00,254618.3403246104
2022-10-31 04:00:00,255406.35854791285
2022-11-01 04:00:00,253387.59087922983
2022-11-02 04:00:00,257997.8181894105
2022-11-03 04:00:00,261643.55104526452
2022-11-04 04:00:00,261363.3681991952
2022-11-07 05:00:00,261394.47534470298
2022-11-08 05:00:00,261013.66199006545
2022-11-09 05:00:00,264761.0117128365
2022-11-10 05:00:00,254704.32213334015
2022-11-11 05:00:00,251316.359447239
2022-11-14 05:00:00,253018.71785163696
2022-11-15 05:00:00,246402.5811441614
2022-11-16 05:00:00,251724.97405416507
2022-11-17 05:00:00,257328.8636682703
2022-11-18 05:00:00,258366.1561907007
2022-11-21 05:00:00,259299.14224070567
2022-11-22 05:00:00,257909.9283315565
2022-11-23 05:00:00,253418.20954962747
2022-11-25 05:00:00,253578.16156829087
2022-11-28 05:00:00,257064.12095511644
2022-11-29 05:00:00,257470.73210204332
2022-11-30 05:00:00,255529.00776160447
2022-12-01 05:00:00,257675.9640824806
2022-12-02 05:00:00,258763.74831557387
2022-12-05 05:00:00,264004.2586610328
2022-12-06 05:00:00,262519.1056674867
2022-12-07 05:00:00,263522.1855654684
2022-12-08 05:00:00,263499.29566526087
2022-12-09 05:00:00,263263.85651349695
2022-12-12 05:00:00,262864.5102771268
2022-12-13 05:00:00,262492.0391175962
2022-12-14 05:00:00,262475.378686688
2022-12-15 05:00:00,262230.41922337015
2022-12-16 05:00:00,261450.84785410797
2022-12-19 05:00:00,261567.54588267242
2022-12-20 05:00:00,261717.51404564857
2022-12-21 05:00:00,259279.8804951267
2022-12-22 05:00:00,260700.85360914038
2022-12-23 05:00:00,260982.6278518772
2022-12-27 05:00:00,263685.2211472721
2022-12-28 05:00:00,264540.69937488745
2022-12-29 05:00:00,258599.4560715885
2022-12-30 05:00:00,259068.14032337378
2023-01-03 05:00:00,258943.8823326122
2023-01-04 05:00:00,256668.40797882192
2023-01-05 05:00:00,260417.35304527395
2023-01-06 05:00:00,257110.8358213143
2023-01-09 05:00:00,255915.60699288413
2023-01-10 05:00:00,254854.0245877938
2023-01-11 05:00:00,253380.38383769488
2023-01-12 05:00:00,252886.79119674946
2023-01-13 05:00:00,253609.20278444505
2023-01-17 05:00:00,255083.7188451903
2023-01-18 05:00:00,256308.4946334975
2023-01-19 05:00:00,255182.11523752508
2023-01-20 05:00:00,255696.1255181342
2023-01-23 05:00:00,253067.17025473708
2023-01-24 05:00:00,253039.8842179634
2023-01-25 05:00:00,251786.66109614866
2023-01-26 05:00:00,252585.33453921278
2023-01-27 05:00:00,254073.01876238783
2023-01-30 05:00:00,252327.7049019142
2023-01-31 05:00:00,252778.43977663954
2023-02-01 05:00:00,255060.79934285898
2023-02-02 05:00:00,258028.00028966684
2023-02-03 05:00:00,255984.09923612632
2023-02-06 05:00:00,254714.80453413713
2023-02-07 05:00:00,256889.04991739977
2023-02-08 05:00:00,260097.089924991
2023-02-09 05:00:00,260850.24466246355
2023-02-10 05:00:00,260864.15573838673
2023-02-13 05:00:00,261379.0433459612
2023-02-14 05:00:00,265948.8694367739
2023-02-15 05:00:00,267203.2776267573
2023-02-16 05:00:00,266015.79112124885
2023-02-17 05:00:00,264219.3899228617
2023-02-21 05:00:00,260235.18728694276
2023-02-22 05:00:00,260250.4870534833
2023-02-23 05:00:00,260092.89724025087
2023-02-24 05:00:00,260342.28682002382
2023-02-27 05:00:00,259923.68704585006
2023-02-28 05:00:00,260247.0872533696
2023-03-01 05:00:00,261529.62612787075
2023-03-02 05:00:00,261513.88546198866
2023-03-03 05:00:00,261986.50720481703
2023-03-06 05:00:00,262251.5364101393
2023-03-07 05:00:00,261276.65721206495
2023-03-08 05:00:00,262156.06541137525
2023-03-09 05:00:00,260614.481518553
2023-03-10 05:00:00,259925.80090036304
2023-03-13 04:00:00,258668.58225975902
2023-03-14 04:00:00,259373.95333825023
2023-03-15 04:00:00,259518.0615287829
2023-03-16 04:00:00,260591.9644153796
2023-03-17 04:00:00,260457.58401758297
2023-03-20 04:00:00,261088.52060587032
2023-03-21 04:00:00,261969.21277887447
2023-03-22 04:00:00,260799.47467691524
2023-03-23 04:00:00,263160.6075275622
2023-03-24 04:00:00,263734.4925678454
2023-03-27 04:00:00,263273.2820041857
2023-03-28 04:00:00,262684.7827436381
2023-03-29 04:00:00,262937.7210786143
2023-03-30 04:00:00,263616.2114159861
2023-03-31 04:00:00,265101.3632561961
2023-04-03 04:00:00,264964.8416497508
2023-04-04 04:00:00,265232.41256989393
2023-04-05 04:00:00,263857.4766415492
2023-04-06 04:00:00,264987.83693589125
2023-04-10 04:00:00,264534.65838517103
2023-04-11 04:00:00,262710.668749816
2023-04-12 04:00:00,262218.191393859
2023-04-13 04:00:00,265462.37208080967
2023-04-14 04:00:00,264635.2195653983
2023-04-17 04:00:00,264849.2325620719
2023-04-18 04:00:00,265856.05898690707
2023-04-19 04:00:00,266315.3394625845
2023-04-20 04:00:00,264919.49996974855
2023-04-21 04:00:00,264897.9392397681
2023-04-24 04:00:00,264651.0221026221
2023-04-25 04:00:00,262596.68804325536
2023-04-26 04:00:00,261066.63521368842
2023-04-27 04:00:00,262463.40053732734
2023-04-28 04:00:00,266373.57126410346
2023-05-01 04:00:00,268617.49482901435
2023-05-02 04:00:00,267360.4065590403
2023-05-03 04:00:00,268434.8644485972
2023-05-04 04:00:00,269543.99455266213
2023-05-05 04:00:00,273157.13834386086
2023-05-08 04:00:00,274132.06815724587
2023-05-09 04:00:00,272067.48328086117
2023-05-10 04:00:00,272746.1436386683
2023-05-11 04:00:00,272180.7882286646
2023-05-12 04:00:00,271877.9322373011
2023-05-15 04:00:00,273442.96714559576
2023-05-16 04:00:00,272572.0960090725
2023-05-17 04:00:00,275061.9700604641
2023-05-18 04:00:00,278094.57926380273
2023-05-19 04:00:00,277241.7220517361
2023-05-22 04:00:00,279326.96664035536
2023-05-23 04:00:00,277402.9764780018
2023-05-24 04:00:00,276123.22610751516
2023-05-25 04:00:00,281910.779052799
2023-05-26 04:00:00,283687.8618863451
2023-05-30 04:00:00,285292.54299291247
2023-05-31 04:00:00,286136.3434842455
2023-06-01 04:00:00,286893.5016263353
2023-06-02 04:00:00,287576.10120519274
2023-06-05 04:00:00,287318.1537450182
2023-06-06 04:00:00,286902.5295153124
2023-06-07 04:00:00,284156.2106620659
2023-06-08 04:00:00,287490.7615272392
2023-06-09 04:00:00,289594.92278212204
2023-06-12 04:00:00,292922.3911506523
2023-06-13 04:00:00,294401.8617469658
2023-06-14 04:00:00,296927.09507424914
2023-06-15 04:00:00,298913.25050027453
2023-06-16 04:00:00,298242.44370706164
2023-06-20 04:00:00,299229.7769132384
2023-06-21 04:00:00,296495.98833403765
2023-06-22 04:00:00,298254.0587380904
2023-06-23 04:00:00,296741.8702310103
2023-06-26 04:00:00,293404.7265994899
2023-06-27 04:00:00,296174.52333069104
2023-06-28 04:00:00,295978.00833392213
2023-06-29 04:00:00,296048.5156505115
2023-06-30 04:00:00,299025.3950679309
2023-07-03 04:00:00,298211.0718715198
2023-07-05 04:00:00,298998.6584130847
2023-07-06 04:00:00,297026.44835296506
2023-07-07 04:00:00,296283.63657012815
2023-07-10 04:00:00,298157.33971038694
2023-07-11 04:00:00,297254.9725494688
2023-07-12 04:00:00,299985.9736993292
2023-07-13 04:00:00,303406.4175698736
2023-07-14 04:00:00,303691.7575585821
2023-07-17 04:00:00,305807.65209289145
2023-07-18 04:00:00,307835.2444352453
2023-07-19 04:00:00,308836.3683222482
2023-07-20 04:00:00,303812.0858362863
2023-07-21 04:00:00,302705.7956408212
2023-07-24 04:00:00,302879.9419878671
2023-07-25 04:00:00,303812.5392321298
2023-07-26 04:00:00,300696.5091315726
2023-07-27 04:00:00,300258.29823794164
2023-07-28 04:00:00,305146.7797557334
2023-07-31 04:00:00,310649.22446741856
2023-08-01 04:00:00,310546.7136432151
2023-08-02 04:00:00,303332.3396019748
2023-08-03 04:00:00,301916.6109117209
2023-08-04 04:00:00,299333.65168171114
2023-08-07 04:00:00,299654.6628704913
2023-08-08 04:00:00,298734.5790234454
2023-08-09 04:00:00,298346.9674149313
2023-08-10 04:00:00,298822.8762703695
2023-08-11 04:00:00,299350.6876869955
2023-08-14 04:00:00,300448.63464363
2023-08-15 04:00:00,298656.99287764076
2023-08-16 04:00:00,298121.71941514686
2023-08-17 04:00:00,296980.2712263651
2023-08-18 04:00:00,296900.0529493876
2023-08-21 04:00:00,297260.1050837565
2023-08-22 04:00:00,297346.26241289236
2023-08-23 04:00:00,298196.3039167986
2023-08-24 04:00:00,296962.92397295096
2023-08-25 04:00:00,297634.68512035086
2023-08-28 04:00:00,297889.80523753836
2023-08-29 04:00:00,298620.70004054357
2023-08-30 04:00:00,299253.61884471227
2023-08-31 04:00:00,299534.8011605387
2023-09-01 04:00:00,299468.8562066202
2023-09-05 04:00:00,299509.0950521021
2023-09-06 04:00:00,298981.4985135584
2023-09-07 04:00:00,299348.9326338632
2023-09-08 04:00:00,299608.9754614694
2023-09-11 04:00:00,300679.1030805528
2023-09-12 04:00:00,300338.7131612718
2023-09-13 04:00:00,299457.31301478745
2023-09-14 04:00:00,300193.6731450975
2023-09-15 04:00:00,300238.6619680345
2023-09-18 04:00:00,300284.1879889014
2023-09-19 04:00:00,299890.384439894
2023-09-20 04:00:00,298446.4607327375
2023-09-21 04:00:00,295678.64494361496
2023-09-22 04:00:00,295865.77415504074
2023-09-25 04:00:00,296396.53569831466
2023-09-26 04:00:00,292749.7420085512
2023-09-27 04:00:00,294721.8246312246
2023-09-28 04:00:00,298104.1564412222
2023-09-29 04:00:00,297407.93201254855
2023-10-02 04:00:00,297513.2120847319
2023-10-03 04:00:00,295449.67345520004
2023-10-04 04:00:00,296234.12320760137
2023-10-05 04:00:00,296163.56787182426
2023-10-06 04:00:00,298112.5532653484
2023-10-09 04:00:00,298405.978798892
2023-10-10 04:00:00,299005.0050630827
2023-10-11 04:00:00,299197.8832369108
2023-10-12 04:00:00,298239.8963972196
2023-10-13 04:00:00,298448.4829183683
2023-10-16 04:00:00,299180.217297183
2023-10-17 04:00:00,298593.59795866295
2023-10-18 04:00:00,298853.8670130758
2023-10-19 04:00:00,298321.6566763906
2023-10-20 04:00:00,297260.4767294912
2023-10-23 04:00:00,296653.3608867912
2023-10-24 04:00:00,294030.12218563765
2023-10-25 04:00:00,297661.08464598004
2023-10-26 04:00:00,298264.5474679405
2023-10-27 04:00:00,300494.7620770866
2023-10-30 04:00:00,298754.7351643974
2023-10-31 04:00:00,297416.0156304771
2023-11-01 04:00:00,297343.4460904533
2023-11-02 04:00:00,292680.3967127181
2023-11-03 04:00:00,286776.78107111
2023-11-06 05:00:00,288408.83802319923
2023-11-07 05:00:00,289085.24744702736
2023-11-08 05:00:00,290138.8470659391
2023-11-09 05:00:00,291860.32441808144
2023-11-10 05:00:00,290180.59140492836
2023-11-13 05:00:00,290412.6241426603
2023-11-14 05:00:00,285436.1919297686
2023-11-15 05:00:00,283767.4993564904
2023-11-16 05:00:00,284420.42421600653
2023-11-17 05:00:00,285853.65355179145
2023-11-20 05:00:00,287341.8287036164
2023-11-21 05:00:00,287309.43631622626
2023-11-22 05:00:00,287058.1122157319
2023-11-24 05:00:00,286479.4357135041
2023-11-27 05:00:00,286817.6877848847
2023-11-28 05:00:00,286915.29447433783
2023-11-29 05:00:00,287056.1127383454
2023-11-30 05:00:00,287128.86171664635
2023-12-01 05:00:00,288672.00598468224
2023-12-04 05:00:00,288541.53817309777
2023-12-05 05:00:00,288455.8129800741
2023-12-06 05:00:00,286700.1867999853
2023-12-07 05:00:00,288560.88849654904
2023-12-08 05:00:00,289354.6690751623
2023-12-11 05:00:00,290698.7440263342
2023-12-12 05:00:00,292436.83856979123
2023-12-13 05:00:00,295478.57949081174
2023-12-14 05:00:00,298079.7274095129
2023-12-15 05:00:00,299174.1010209631
2023-12-18 05:00:00,298403.37621322385
2023-12-19 05:00:00,299115.5182878088
2023-12-20 05:00:00,296047.518562467
2023-12-21 05:00:00,298211.9758683752
2023-12-22 05:00:00,298553.4582749914
2023-12-26 05:00:00,298893.00606551877
2023-12-27 05:00:00,299337.17993128696
2023-12-28 05:00:00,299232.3387649356
2023-12-29 05:00:00,298997.5869970218
2024-01-02 05:00:00,295623.7824639408
2024-01-03 05:00:00,294025.2005060094
2024-01-04 05:00:00,293146.5598140417
2024-01-05 05:00:00,294356.0708503551
2024-01-08 05:00:00,298047.57330168714
2024-01-09 05:00:00,297871.6199821376
2024-01-10 05:00:00,299191.00787962903
2024-01-11 05:00:00,299228.11150549713
2024-01-12 05:00:00,299761.359907139
2024-01-16 05:00:00,301276.980741529
2024-01-17 05:00:00,300422.52215724904
2024-01-18 05:00:00,301524.57331039384
2024-01-19 05:00:00,304752.1929087825
2024-01-22 05:00:00,306535.788215179
2024-01-23 05:00:00,307955.2407181201
2024-01-24 05:00:00,308911.3339319873
2024-01-25 05:00:00,309662.184250896
2024-01-26 05:00:00,308733.5501871753
2024-01-29 05:00:00,310539.90442202333
2024-01-30 05:00:00,309851.5223877216
2024-01-31 05:00:00,306127.90494705684
2024-02-01 05:00:00,309069.4522123614
2024-02-02 05:00:00,313264.0583615338
2024-02-05 05:00:00,314932.4683423077
2024-02-06 05:00:00,311597.0484978709
2024-02-07 05:00:00,313688.9369358974
2024-02-08 05:00:00,312483.5761456896
2024-02-09 05:00:00,315281.1581731249
2024-02-12 05:00:00,314336.0893826891
2024-02-13 05:00:00,310561.84808575036
2024-02-14 05:00:00,312841.691582775
2024-02-15 05:00:00,313043.1244212149
2024-02-16 05:00:00,311888.9929972647
2024-02-20 05:00:00,310149.9029150764
2024-02-21 05:00:00,303522.391123527
2024-02-22 05:00:00,312106.78366043424
2024-02-23 05:00:00,310755.47977503226
2024-02-26 05:00:00,312353.40081079886
2024-02-27 05:00:00,312511.12113245414
2024-02-28 05:00:00,311973.77819454984
2024-02-29 05:00:00,313380.51758969144
2024-03-01 05:00:00,315937.63505184965
2024-03-04 05:00:00,317666.3439446719
2024-03-05 05:00:00,314675.82763376646
2024-03-06 05:00:00,317013.0866979754
2024-03-07 05:00:00,320643.74287168146
2024-03-08 05:00:00,317921.144452492
2024-03-11 04:00:00,316854.77874465566
2024-03-12 04:00:00,319058.0142127908
2024-03-13 04:00:00,317266.44712301577
2024-03-14 04:00:00,315647.27558065736
2024-03-15 04:00:00,314061.13694622007
2024-03-18 04:00:00,315851.3667850072
2024-03-19 04:00:00,315925.0130023534
2024-03-20 04:00:00,318548.6707629735
2024-03-21 04:00:00,324096.5697383458
2024-03-22 04:00:00,323048.3052234227
2024-03-25 04:00:00,322459.19707922917
2024-03-26 04:00:00,323175.7292826624
2024-03-27 04:00:00,323831.805824563
2024-03-28 04:00:00,322837.47039823246
2024-04-01 04:00:00,322416.79021576024
2024-04-02 04:00:00,320754.2725534845
2024-04-03 04:00:00,320125.33099010715
2024-04-04 04:00:00,317827.8116886782
2024-04-05 04:00:00,320411.810582416
2024-04-08 04:00:00,320433.1472539744
2024-04-09 04:00:00,318946.24657528393
2024-04-10 04:00:00,318257.8921441316
2024-04-11 04:00:00,320323.1093937038
2024-04-12 04:00:00,317650.229137051
2024-04-15 04:00:00,315867.54223214375
2024-04-16 04:00:00,317486.1482260708
2024-04-17 04:00:00,315429.46191562456
2024-04-18 04:00:00,315316.13682341814
2024-04-19 04:00:00,316805.5555093312
2024-04-22 04:00:00,317230.12135973404
2024-04-23 04:00:00,317121.164225533
2024-04-24 04:00:00,316767.06283439114
2024-04-25 04:00:00,317083.5723444314
2024-04-26 04:00:00,318119.68339152006
2024-04-29 04:00:00,318883.2725734201
2024-04-30 04:00:00,317382.4799899545
2024-05-01 04:00:00,317311.2234210458
2024-05-02 04:00:00,318466.031665751
2024-05-03 04:00:00,320637.92186541227
2024-05-06 04:00:00,322596.17007351166
2024-05-07 04:00:00,321081.88686755614
2024-05-08 04:00:00,321175.84543778497
2024-05-09 04:00:00,321634.32383133966
2024-05-10 04:00:00,321654.13663651544
2024-05-13 04:00:00,321918.3469331463
2024-05-14 04:00:00,322232.2507722576
2024-05-15 04:00:00,323374.05796219903
2024-05-16 04:00:00,322683.3849177178
2024-05-17 04:00:00,323987.0142435845
2024-05-20 04:00:00,323781.9774164971
2024-05-21 04:00:00,324317.66188381275
2024-05-22 04:00:00,323366.6663126763
2024-05-23 04:00:00,322742.0644792316
2024-05-24 04:00:00,322794.079697515
2024-05-28 04:00:00,323212.0818448876
2024-05-29 04:00:00,322031.52860132605
2024-05-30 04:00:00,324311.849116005
2024-05-31 04:00:00,327440.2196528092
2024-06-03 04:00:00,326135.28420511633
2024-06-04 04:00:00,327521.6587206498
2024-06-05 04:00:00,328332.75054422766
2024-06-06 04:00:00,328751.4831004334
2024-06-07 04:00:00,327815.81475714117
2024-06-10 04:00:00,330257.4865634766
2024-06-11 04:00:00,330649.94950720656
2024-06-12 04:00:00,331654.59277579177
2024-06-13 04:00:00,331159.3120466372
2024-06-14 04:00:00,330491.98015192285
2024-06-17 04:00:00,330661.0063647567
2024-06-18 04:00:00,331678.08515366656
2024-06-20 04:00:00,328754.28299912554
2024-06-21 04:00:00,329319.7615605269
2024-06-24 04:00:00,325804.6438109927
2024-06-25 04:00:00,325588.0539596133
2024-06-26 04:00:00,325720.02908397245
2024-06-27 04:00:00,327790.67417467444
2024-06-28 04:00:00,328110.65111864416
2024-07-01 04:00:00,328831.3016031986
2024-07-02 04:00:00,330455.1478251224
2024-07-03 04:00:00,333727.52024257235
2024-07-05 04:00:00,335323.4821144595
2024-07-08 04:00:00,334819.07859558443
2024-07-09 04:00:00,334949.6852659641
2024-07-10 04:00:00,335984.3651717063
2024-07-11 04:00:00,337265.8972456809
2024-07-12 04:00:00,336641.81406620704
2024-07-15 04:00:00,336619.9902763702
2024-07-16 04:00:00,336849.2906678436
2024-07-17 04:00:00,333309.14362352825
2024-07-18 04:00:00,332179.6054248588
2024-07-19 04:00:00,330776.17471501994
2024-07-22 04:00:00,332033.93406865763
2024-07-23 04:00:00,332148.0537814872
2024-07-24 04:00:00,329726.1710349781
2024-07-25 04:00:00,329407.7489463551
2024-07-26 04:00:00,331127.3322364552
2024-07-29 04:00:00,331018.0384066346
2024-07-30 04:00:00,332581.4155945466
2024-07-31 04:00:00,332763.6346772263
2024-08-01 04:00:00,332855.17410593724
2024-08-02 04:00:00,332757.38436442113
2024-08-05 04:00:00,330934.4766503827
2024-08-06 04:00:00,331409.0466958539
2024-08-07 04:00:00,331745.6164285199
2024-08-08 04:00:00,332313.6727210309
2024-08-09 04:00:00,332670.0712462689
2024-08-12 04:00:00,332598.56371368765
2024-08-13 04:00:00,333781.8150492437
2024-08-14 04:00:00,333547.3451853521
2024-08-15 04:00:00,334293.94429118704
2024-08-16 04:00:00,333678.4348994024
2024-08-19 04:00:00,334302.70487315726
2024-08-20 04:00:00,334118.3457194097
2024-08-21 04:00:00,335150.432348911
2024-08-22 04:00:00,335126.3725344579
2024-08-23 04:00:00,335560.75397366687
2024-08-26 04:00:00,335550.2346924035
2024-08-27 04:00:00,335019.1038749902
2024-08-28 04:00:00,335289.22363741085
2024-08-29 04:00:00,335694.78267366573
2024-08-30 04:00:00,336529.5851600854
2024-09-03 04:00:00,336550.4084737984
2024-09-04 04:00:00,337446.6553075997
2024-09-05 04:00:00,334779.9866636483
2024-09-06 04:00:00,335067.456954786
2024-09-09 04:00:00,335223.14777429885
2024-09-10 04:00:00,336022.79034860915
2024-09-11 04:00:00,334683.29593642533
2024-09-12 04:00:00,335445.81731398875
2024-09-13 04:00:00,336503.1598738032
2024-09-16 04:00:00,337361.6119388476
2024-09-17 04:00:00,338250.5279465687
2024-09-18 04:00:00,337526.0397530567
2024-09-19 04:00:00,341865.44634256477
2024-09-20 04:00:00,342548.144881706
2024-09-23 04:00:00,343513.5648082567
2024-09-24 04:00:00,343117.74818075425
2024-09-25 04:00:00,344127.2335933519
2024-09-26 04:00:00,345184.9227947069
2024-09-27 04:00:00,342518.9759639574
2024-09-30 04:00:00,343631.1978393159
2024-10-01 04:00:00,341673.5012245133
2024-10-02 04:00:00,343484.7761645538
2024-10-03 04:00:00,345796.25673248596
2024-10-04 04:00:00,347803.89120056457
2024-10-07 04:00:00,345049.08051163156
2024-10-08 04:00:00,349024.0830942121
2024-10-09 04:00:00,351348.1222787824
2024-10-10 04:00:00,351845.01818332344
2024-10-11 04:00:00,353424.37352139445
2024-10-14 04:00:00,353665.1370054261
2024-10-15 04:00:00,351023.18221595924
2024-10-16 04:00:00,351325.9847061936
2024-10-17 04:00:00,350727.2725403611
2024-10-18 04:00:00,352713.79690101783
2024-10-21 04:00:00,352609.0315548875
2024-10-22 04:00:00,351864.34841559094
2024-10-23 04:00:00,348702.2633615825
2024-10-24 04:00:00,349300.2722879741
2024-10-25 04:00:00,350953.52425635786
2024-10-28 04:00:00,351462.4648344737
2024-10-29 04:00:00,352006.5675108653
2024-10-30 04:00:00,351119.54788806255
2024-10-31 04:00:00,347762.1997753099
2024-11-01 04:00:00,349087.73557085305
2024-11-04 05:00:00,348524.99688954814
2024-11-05 05:00:00,348804.9833729428
2024-11-06 05:00:00,351130.25703831756
2024-11-07 05:00:00,351082.44904728973
2024-11-08 05:00:00,351999.127839877
2024-11-11 05:00:00,353533.577600314
2024-11-12 05:00:00,353568.6171739834
2024-11-13 05:00:00,354018.49871237454
2024-11-14 05:00:00,353219.1173418301
2024-11-15 05:00:00,353235.2814432194
2024-11-18 05:00:00,353689.9315134098
2024-11-19 05:00:00,354507.96004796226
2024-11-20 05:00:00,354019.8913147469
2024-11-21 05:00:00,355803.6968567391
2024-11-22 05:00:00,356568.64349675376
2024-11-25 05:00:00,356171.06528945547
2024-11-26 05:00:00,358140.79635329824
2024-11-27 05:00:00,356860.2381227352
2024-11-29 05:00:00,357716.55946520343
2024-12-02 05:00:00,357649.38837436785
2024-12-03 05:00:00,357834.76934818376
2024-12-04 05:00:00,360602.4032516872
2024-12-05 05:00:00,361135.10040287126
2024-12-06 05:00:00,362034.27255252947
2024-12-09 05:00:00,361396.5445633327
2024-12-10 05:00:00,361118.5626583223
2024-12-11 05:00:00,362023.82467461866
2024-12-12 05:00:00,360226.91901035164
2024-12-13 05:00:00,358086.54315934377
2024-12-16 05:00:00,358840.5113640268
2024-12-17 05:00:00,357512.6519661386
2024-12-18 05:00:00,351939.0028953989
2024-12-19 05:00:00,354091.7729276399
2024-12-20 05:00:00,357532.03828305355
2024-12-23 05:00:00,358314.0776059677
2024-12-24 05:00:00,360320.5501096298
2024-12-26 05:00:00,360377.0481488754
2024-12-27 05:00:00,357294.53835273284
2024-12-30 05:00:00,356188.3192365219
2024-12-31 05:00:00,354229.20619979396
2025-01-02 05:00:00,356673.67455193726
2025-01-03 05:00:00,362553.0832604334
2025-01-06 05:00:00,364006.6414108507
2025-01-07 05:00:00,360762.79273625964
2025-01-08 05:00:00,360801.09963628405
2025-01-10 05:00:00,359782.9757539083
2025-01-13 05:00:00,359669.97749311756
2025-01-14 05:00:00,359874.59447309806
2025-01-15 05:00:00,360213.5447447045
2025-01-16 05:00:00,360327.6388912575
2025-01-17 05:00:00,360530.57871822285
2025-01-21 05:00:00,361132.85565906455
2025-01-22 05:00:00,361388.5255046456
2025-01-23 05:00:00,362202.0750041573
2025-01-24 05:00:00,362178.0351100533
2025-01-27 05:00:00,361725.11403043603
2025-01-28 05:00:00,361052.30487211084
2025-01-29 05:00:00,360234.06617887353
2025-01-30 05:00:00,360869.7838226113
2025-01-31 05:00:00,360651.2666717324
2025-02-03 05:00:00,359883.015988617
2025-02-04 05:00:00,360671.48465502553
2025-02-05 05:00:00,359504.62374651723
2025-02-06 05:00:00,364217.9737144738
2025-02-07 05:00:00,362519.80009208963
2025-02-10 05:00:00,365811.03222404764
2025-02-11 05:00:00,364965.4196599607
2025-02-12 05:00:00,365274.960294116
2025-02-13 05:00:00,366249.62176262186
2025-02-14 05:00:00,365664.06585686933
2025-02-18 05:00:00,368574.6672964788
2025-02-19 05:00:00,362087.1371095636
2025-02-20 05:00:00,360996.5510766081
2025-02-21 05:00:00,357421.5187737517
2025-02-24 05:00:00,355389.3479824429
2025-02-25 05:00:00,351642.50742656295
2025-02-26 05:00:00,355327.59712535446
2025-02-27 05:00:00,351956.54599981016
2025-02-28 05:00:00,353280.8403037042
2025-03-03 05:00:00,351846.40889196104
2025-03-04 05:00:00,351050.5860998526
2025-03-05 05:00:00,351343.0677969351
2025-03-06 05:00:00,349628.4667684927
2025-03-07 05:00:00,349813.92432263476
